13 April 2007,Person,BIOGRAPHER,C D M I,Acura,Not easy.,
16 April 2007,On the Map,KITTY HAWK,M C P O,$25000,No,
17 April 2007,Phrase,OBEY THE LAW,D C M I,$30000,No,
18 April 2007,Phrase,BACK AND FORTH,M D P A,Volkswagen Beetle convertible,No,
19 April 2007,Phrase,HUMBLE PIE,C D P A,Nissan convertible,No,
20 April 2007,Phrase,DON'T QUIT,D P M A,$25000,Yes,
23 April 2007,Person,THE BIG BOSS,B G P O,$35000,Yes,Nice. $49800 all cash.
24 April 2007,In the Kitchen,BACKSPLASH,,,Yes,
25 April 2007,Things,FUN FACTS,F D P A,Whew.,Yes,
26 April 2007,Phrase,LUCKY YOU,D P M O,$30000,Yes,
27 April 2007,Phrase,I'M HUNGRY,B D Y I,$40000,Yes,Another perfect week!
30 April 2007,Phrase,BUYING IN BULK,M G D O,$50000,No,Yet another phrase I've never heard in gerund form before...
1 May 2007,Thing,VIEWPOINT,,,,
2 May 2007,Thing,AUTOGRAPH,H M P O,$30000,Yes,Man rounds 2 and 4 took a long time...
3 May 2007,Thing,HUSKY VOICE,H D P A,Pair of Ford Mustangs,No,
4 May 2007,Show Biz,RADIO JINGLE,C D G I,$35000,Yes,Thanks to Ray for supplying me with the puzzle (and Andrew for the letters). $79458 win.
7 May 2007,Person,HIGH BIDDER,M P D O,Saturn Sky,No,
8 May 2007,Event,JURY DUTY,C D M A,$40000,No,
9 May 2007,Phrase,WAY OF LIFE,M K P I,$50000,No,I said "Joy of life" and nothing else entered my mind.
10 May 2007,Phrase,DAWN TO DUSK,C M P O,Infiniti,No,
11 May 2007,Thing,HOT GOSSIP,G H M O,Infiniti,Yes,
14 May 2007,Thing,PHOTO EXHIBIT,H D M A,$30000,No,
15 May 2007,Living Thing,MIGHTY OAK,D M G O,$25000,No,
16 May 2007,Food & Drink,CHILI POWDER,B D M A,Pontiac Solstice,No,No idea how I blew that one.
17 May 2007,Phrase,COME WHAT MAY,C H M A,Jeep Commander,Yes,
18 May 2007,Phrase,I'M BAFFLED,M H C I,$25000,No,
21 May 2007,People,PARTYGOERS,C B P A,$35000,No,
22 May 2007,Thing,WASHABLE WOOL,P C M A,$30000,No,
23 May 2007,Things,BYLAWS,P G C A,$30000,No,That's a toughie.
24 May 2007,Thing,MUTUAL FUND,C D M A,$25000,No,
25 May 2007,Thing,A QUICK SMOOCH,D M C O,$25000,No,
28 May 2007,Things,LOFTY GOALS,G M C I,$25000,No,
29 May 2007,Phrase,A FAIR VALUE,C P H O,$30000,No,
30 May 2007,Proper Name,HUGH JACKMAN,,,,
31 May 2007,Phrase,KICK THE HABIT,,,,
1 June 2007,Phrase,BUMPER CROP,M D B A,$50000,No,
4 June 2007,Phrase,I WONDER WHY,C D P A,$30000,No,One letter off by saying "I wonder who".
5 June 2007,Things,WIPER BLADES,B P D O,$25000,No,Sure she solves half the puzzles on two letters and can't get that.
6 June 2007,Event,HOUSING BOOM,G C D A,$30000,No,
7 June 2007,Person,TRIVIA BUFF,C J G A,$30000,No,
8 June 2007,Phrase,BREAK IT OFF,B H M I,$30000,Yes,
10 September 2007,In the Kitchen,MIXING BOWL,C D P A,$100000,,
11 September 2007,Phrase,PURE HOGWASH,W D P I,Mercedes ML350,,
12 September 2007,Place,PAVILION,C G P A,Volkswagen Beetle,Yes,
13 September 2007,Show Biz,COMEDY DUO,,,,
14 September 2007,Phrase,DO YOUR JOB,C M P A,Not only have I never heard it put that way before but it's also the dreaded "J" word...,,
17 September 2007,Thing,SCRAPBOOK,M P F A,$30000,Yes,
18 September 2007,Phrase,OUT OF FAVOR,D F H O,$35000,No,
19 September 2007,Things,HOME VIDEOS,C M D A,$35000,No,
20 September 2007,Phrase,FINISH UP,H C M I,$30000,Yes,
21 September 2007,On the Map,BANGOR,G D M A,$25000,Yes,
24 September 2007,Phrase,NOW I KNOW,C D P O,Winnebago,Yes,Almost thought she wasn't gonna get that. Nice $75601 total makes up for measly pre-bonus totals.
25 September 2007,On the Map,HILO HAWAII,D C M A,Saturn Sky,No,I'm sorry but that's way too many vowels.
26 September 2007,In the Kitchen,CLING WRAP,D C B A,$30000,No,
27 September 2007,Things,GIGABYTES,D H C A,$45000,No,I actually was thinking "gigabytes" before the puzzle even came up.
28 September 2007,Thing,HALF-MOON,C H P A,$30000,Yes,$57150 total all cash.
1 October 2007,Around the House,JUNK DRAWER,D C M O,$25000,No,
2 October 2007,Living Thing,LADYBUG,B F P A,$30000,No,
3 October 2007,Phrase,PAY THE PIPER,C M F O,$25000,No,
4 October 2007,Phrase,GIVE A HOOT,D C M A,$100000,No,
5 October 2007,Occupation,COURT BAILIFF,,,No,
8 October 2007,Living Things,GUPPIES,C D M I,$100000,,
9 October 2007,Phrase,IN FASHION,C D M O,$50000,,
10 October 2007,Phrase,YOU MAY BEGIN,M P H I,$30000,,
11 October 2007,Thing,SHADOW,G P M I,$25000,,
12 October 2007,Things,A FEW LAUGHS,D G B A,Chevy Equinox,Should've been a Phrase.,
15 October 2007,Thing,DREAM JOB,B C M A,$35000,Yes,
16 October 2007,Phrase,SHOW YOUR STUFF,Y M G O,$50000,No,
17 October 2007,Thing,HAPPY FACE,C D P O,$25000,No,
18 October 2007,Phrase,ITCHING TO GO,C M P A,$25000,Yes,Does it really take 5 minutes to say the storm is off the radar?!
19 October 2007,Event,A QUICK BREAK,C H P O,$25000,No,
22 October 2007,Food & Drink,WHITE GRAVY,F D C U,$50000,No,This month is really looking dismal bonus round-wise...
23 October 2007,Thing,MICROSCOPE,,,,
24 October 2007,Phrase,A SNUG FIT,,,,
25 October 2007,Thing,BIKE RACK,M G C A,$100000,,
26 October 2007,Phrase,WORDS OF WISDOM,,,,
29 October 2007,Fun & Games,RUGBY,D M P A,$25000,Yes,Nice solve!
30 October 2007,Occupation,BOOKKEEPER,C M D A,$30000,No,
31 October 2007,Phrase,CHECK THE BOX,M H C A,$30000,No,
1 November 2007,Phrase,FAR AND WIDE,F Y G O,Infiniti,Yes,Nice solve!
2 November 2007,Things,HOT TOPICS,D P M O,$30000,No,Sister beat me to it.
5 November 2007,Phrase,BOTH OF US,D H C O,$25000,Yes,
6 November 2007,Phrase,GOOD WORK,M D B A,$30000,No,
7 November 2007,Thing,DOUBLE VISION,,,,
8 November 2007,Phrase,YOUNG AND FOOLISH,,,,
9 November 2007,Phrase,CATCH A WAVE,C D B A,$25000,Yes,
12 November 2007,Thing,HAIR RIBBON,,,,
13 November 2007,Food & Drink,JUICY BURGER,P C D I,No,,
14 November 2007,Phrase,I'M HOPEFUL,D M I P,No,Mercedes,
15 November 2007,Thing,FUZZY MEMORY,,No,,
16 November 2007,Phrase,A CUT ABOVE,F H D O,No,Mercedes,
19 November 2007,Thing,WILLPOWER,C M P A,$30000,Yes,
20 November 2007,Phrase,WAIST-HIGH,B D M A,$45000,No,
21 November 2007,Things,SOAP BUBBLES,D M C O,$25000,No,
22 November 2007,Things,PAIR OF PAJAMAS,C F M O,$25000,No,Thanksgiving football took the place of Wheel here.
23 November 2007,Event,BUYING A HOME,G M D I,$25000,No,...and here too.
26 November 2007,Place,BANK VAULT,G H C A,$35000,Yes,$55150 total!
27 November 2007,On the Map,FLAGSTAFF,C H F A,$30000,Yes,$56700 total. She really zipped through those puzzles too.
28 November 2007,Person,GROWING BOY,M B C A,$25000,No,
29 November 2007,Phrase,HANG TOUGH,G B M A,$40000,Yes,Nice solve and nice $63950 total too! This has been a pretty fruitful week!
30 November 2007,Things,LOW PRICES,M C D A,$30000,Yes,
3 December 2007,Phrase,BY YOUR SIDE,D P M A,$25000,No,
4 December 2007,Place,WALK OF FAME,F M H A,$45000,No,Oops.
5 December 2007,Thing,OXFORD SHIRT,B G H O,Infiniti FX35,Yes,
6 December 2007,Living Thing,KING CRAB,D F G O,Audi A3,No,
7 December 2007,Phrase,HIGH-AND-MIGHTY,,,,
10 December 2007,People,WIVES,M C G A,$30000,No,Did they honestly think anyone would ever get that?
11 December 2007,Person,OFF-DUTY COP,C H D A,$50000,Yes,
12 December 2007,Phrase,EGO BOOST,G C M I,$25000,Yes,
13 December 2007,Phrase,IN GOOD HEALTH,M D H A,Mini Cooper,Yes,
14 December 2007,Food & Drink,PISTACHIOS,C D? H I,$35000,Yes,
17 December 2007,Phrase,OH MY GOSH,C H F I,$30000,Yes,
18 December 2007,Phrase,FADING AWAY,G B H O,$35000,No,
19 December 2007,Place,CITY PARK,C H F A,$25000,Yes,
20 December 2007,Phrase,BELOW ZERO,M B G A,$30000,No,
21 December 2007,Thing,DRIFTWOOD,D C F A,$100000,,
24 December 2007,Rhyme Time,ZIP YOUR LIP,B C D O,Volkswagen Passat,No,
25 December 2007,Around the House,HUMIDIFIER,C D M A,$30000,No,Merry Christmas!
26 December 2007,Phrase,WHILE YOU WAIT,,,No,
27 December 2007,Phrase,I'M JOKING,M D P I,$100000,No,
28 December 2007,Living Thing,PINK DAISY,C H M O,$30000,No,
31 December 2007,Thing,TOOTHPICK,C H M I,Audi A4,Yes,
1 January 2008,Phrase,AS YOU WISH,H C M I,Audi A4,Yes,
2 January 2008,Things,DOG BISCUITS,B D M A,$30000,Yes,Loved the end cameo from the ceramic dalmatians.
3 January 2008,Thing,FOOT MASSAGE,B C M O,$30000,Yes,$55750 total.
4 January 2008,Place,HAYLOFT,,,,
7 January 2008,Around the House,BODY WASH,H M P A,$25000,No,
8 January 2008,Things,PEAK HOURS,C M W A,$25000,No,Oh well at least she got $53200 in the main game...
9 January 2008,What Are You Doing?,FIXING A SNACK,M C G A,$30000,Yes,First time that category's been used in the bonus round.
10 January 2008,Event,JOB FAIR,C D G A,$30000,No,I didn't see the prize.
11 January 2008,Thing,VOCABULARY,D P C A,$25000,No,I'm finding so many recycled bonus puzzles.
14 January 2008,Phrase,JOIN THE CLUB,,,,
15 January 2008,Proper Name,WAYNE BRADY,C D M A,$30000,,
16 January 2008,Phrase,OVER MY HEAD,F D C O,$45000,$62500 all-cash total!,
17 January 2008,What Are You Doing?,GOOFING OFF,,,,
18 January 2008,Food & Drink,KETCHUP,C K P U,$30000,Yes,
21 January 2008,Thing,CLOGGED PIPE,B F M A,Chevy Equinox,No,
22 January 2008,Person,BOXING FAN,C H B I,,No,She said the right words just didn't put them together...
23 January 2008,Fun & Games,FIELD HOCKEY,D M C O,$25000,Yes,
24 January 2008,Phrase,MAYBE I WILL,P C M A,$30000,Yes,
25 January 2008,Place,IRISH PUB,,,Yes,
28 January 2008,Food & Drink,BRICK OVEN PIZZA,C H M I,Pair of Pontiac GS GTs,Yes,
29 January 2008,On the Map,QUEBEC CANADA,D M H O,$30000,No,
30 January 2008,Things,CLOUDS AND FOG,C P D A,$25000,Yes,
31 January 2008,Fictional Characters,HAPPY & GRUMPY,,,,
1 February 2008,Food & Drink,ICING,G C H A,$30000,Yes,Wish they'd called an I instead.
4 February 2008,Thing,GROWTH CHART,P C M A,$30000,No,
5 February 2008,Things,BOBBY PINS,P C D O,$30000,No,
6 February 2008,Around the House,SQUEAKY DOOR,G H C A,$50000,No,That puzzle was just mean...
7 February 2008,Food & Drink,VEGGIE DIP,C D P O,$25000,No,
8 February 2008,Thing,FISH FOOD,C P B A,$30000,No,I had "Fish Hook" but that's one word isn't it?
11 February 2008,Proper Name,PAULA ABDUL,H C D A,Toyota Prius,Yes,$53498 total.
12 February 2008,Thing,SHAVED HEAD,,,,
13 February 2008,Event,OCEAN VOYAGE,C D M A,$100000,,
14 February 2008,People,JUDGE AND JURY,P B M O,$30000,Two J's? That's mean. Well unless it just comes to you like it did with me.,
15 February 2008,Phrase,WARM AND COZY,G C H A,BMW Z4,,
18 February 2008,Thing,PHONE JACK,M D H O,$30000,No,
19 February 2008,Show Biz,BANJO PLAYER,P M C A,$30000,Yes,
20 February 2008,Thing,BRIGHT IDEA,D M C I,$25000,Yes,
21 February 2008,Phrase,HEAR HIM OUT,B M D I,$30000,No,
22 February 2008,Phrase,QUICK ON THE DRAW,,,No,
25 February 2008,Thing,EPIC SAGA,D M W A,$50000,No,
26 February 2008,Phrase,IT'S YOUR MOVE,C H M O,$30000,Yes,
27 February 2008,Around the House,COMFY SOFA,C H M A,$30000,Yes,
28 February 2008,Thing,KNOWING WINK,C G P A,$50000,No,Words randomly grouped again.
29 February 2008,Phrase,IT LOOKS IFFY,K C G O,$25000,No,See above.
3 March 2008,Thing,BUYING POWER,C G D A,$30000,No,
4 March 2008,Phrase,MY JAW DROPPED,,,,
5 March 2008,Proper Name,UTAH JAZZ,M D C O,$50000,No,
6 March 2008,Thing,FOOD VOUCHER,B G H O,$25000,No,Never heard of it before.
7 March 2008,Thing,OIL GAUGE,G M D O,Winnebago,Yes,Missed this ep because I was sitting in the audience for a taping. $102864!
10 March 2008,Phrase,FLAG HIM DOWN,G H D O,FJ Cruiser,No,
11 March 2008,Thing,APOLOGY,M D P A,$100000,No,
12 March 2008,Thing,KEY PLAY,,,No,
13 March 2008,Thing,PAID INVOICE,C D M O,$40000,No,Never heard of it.
14 March 2008,Thing,BIT OF TRIVIA,,,No,
17 March 2008,Thing,BUZZING SOUND,C M P O,$45000,No,Double Z's are just mean.
18 March 2008,Show Biz,RHYTHM GUITAR,C P G O,Volkswagen Jetta,No,
19 March 2008,Phrase,THICK HAZE,,,No,
20 March 2008,Thing,PURE OXYGEN,F C M I,,No,
21 March 2008,Phrase,BOOKED SOLID,G H P A,,No,
24 March 2008,Place,BACK PATIO,C H P O,$100000,,
25 March 2008,Phrase,GIVE ME FIVE,,,,
26 March 2008,Phrase,CRAZY ABOUT YOU,M P H O,$40000,Didn't see the envelope. Thanks to the two viewers who e-mailed me telling what the prize was.,
27 March 2008,Thing,DEEP SIGH,B D H O,Audi TT,Thanks to Gary for getting the bonus puzzles for me on these two days.,
28 March 2008,Phrase,WAR OF WORDS,M D P A,$30000,,
31 March 2008,Phrase,TOUGH TO AVOID,M D C O,$100000,,
1 April 2008,Phrase,WE KNOW HIM,G B W O,$45000,No,They did some odd editing; I only saw the envelope for a split second. Thanks to Daniel Benfield for verifying.
2 April 2008,Phrase,FIT FOR A KING,B G F O,$30000,Yes,Very nice $80350 total!
3 April 2008,Fun & Games,DRAW POKER,C H M A,$30000,No,
4 April 2008,Phrase,I'M BEHIND YOU,M C G O,$40000,No,
7 April 2008,Thing,BRIDAL VEIL,M F C A,$30000,No,I was stuck on the E _ L.
8 April 2008,Thing,FLEXIBILITY,C M P A,$30000,No,
9 April 2008,Thing,KIND OFFER,D M F I,$30000,No,To be fair I didn't get it either even with that much showing.
10 April 2008,Thing,ROUGH PATCH,C D M A,$30000,No,
11 April 2008,Phrase,WEIGH YOUR OPTIONS,M D Y O,$25000,Yes,
14 April 2008,Phrase,ABOUT-FACE,D M G  A,Nissan Murano,No,
15 April 2008,Event,HIKE IN PAY,P D W O,Nissan Murano,No,
16 April 2008,Phrase,WITHOUT A FLAW,H C D A,Nissan Murano,No,
17 April 2008,Things,TAX & GRATUITY,C M P A,$25000,No,
18 April 2008,Place,MAGIC SHOP,C H M A,$25000,Yes,
21 April 2008,Place,KARAOKE BAR,B C M A,Saturn Sky,Yes,
22 April 2008,Show Biz,HOLLYWOOD GOSSIP,C D M A,$30000,No,That letter combination almost never works does it?
23 April 2008,Phrase,YOU HAVE TO FOCUS,M P H A,$45000,No,Haven't heard that before. Or if I have I just wasn't paying attention (heh heh).
24 April 2008,Thing,FORMAL GOWN,M C B A,$25000,Yes,
25 April 2008,Event,QUITTING A JOB,M G H A,$30000,No,Ack. Q and J are evil evil letters. And that J word too.
28 April 2008,Thing,MYTHOLOGY,M B P O,$30000,No,She second guessed herself.
29 April 2008,Phrase,QUIET DOWN,C G H A,Pontiac Solstice,No,
30 April 2008,Thing,WORLD MAP,W D P O,$25000,Yes,I said World Cup. Stupid me that would be an Event.
1 May 2008,Thing,PARTY FAVOR,D C P A,$30000,No,
2 May 2008,Fictional Character,JEDI KNIGHT,B D M O,Pontiac Solstice,Yes,
5 May 2008,Phrase,FILLED WITH JOY,W D F I,$30000,No,Saw about half of this episode while waiting in line at the taping for the May 7 episode.
6 May 2008,Things,OPINIONS & ADVICE,C D M A,Buick Enclaves,No,Saw the bonus puzzle while waiting in line at the taping.
7 May 2008,Phrase,I FORGIVE YOU,B D M A,Buick Enclaves,No,I was at this taping!
8 May 2008,Thing,PORCH SWING,I C M H,Buick Enclaves,Yes,Was out of town.
9 May 2008,Phrase,MAKE IT A HABIT,,Buick Enclaves,Yes,
12 May 2008,Thing,BIRTHDAY WISH,G H F O,GMC Sierra,No,
13 May 2008,Phrase,JOIN NOW,C D M A,GMC Yukon,No,$8750? That's not so hot.
14 May 2008,Thing,DIALOGUE,H C M O,$40000,No,How can they recycle so many puzzles in so few years?
15 May 2008,Phrase,PROOF POSITIVE,,,,
16 May 2008,Thing,BRAKE FLUID,C D M A,$30000,No,
19 May 2008,Person,NATIVE OF CHICAGO,,,,
20 May 2008,Phrase,I WON'T BUDGE,C D M A,$40000,No,
21 May 2008,Phrase,SOUNDS YUMMY,D M C A,$30000,No,
22 May 2008,Phrase,ORDER BY FAX,G K D O,Jeep Compass,No,
23 May 2008,Thing,SAFARI JACKET,C D M A,$50000,No,
26 May 2008,Thing,FOAM PACKAGING,G C M A,Pair of Honda Accords,Yes,Gah. Forgot it was Monday. Thank you Brian!
27 May 2008,Thing,VINYL ALBUM,C M F I,$25000,No,
28 May 2008,Thing,MOSQUITO BITE,H M K A,$30000,No,
29 May 2008,Phrase,KICK OFF YOUR SHOES,Y C G A,$25000,No,
30 May 2008,Phrase,IT GROWS ON YOU,,,No,
2 June 2008,People,TWIN BOYS,M D P O,$35000,No,
3 June 2008,Thing,DIVING MASK,,,No,
4 June 2008,Thing,OFFICIAL FAN CLUB,C A M P,Volvo C70,No,
5 June 2008,People,IOWANS,M H C A,$30000,No,That's a word?!
6 June 2008,Phrase,I MADE A VOW,,$30000,,
8 September 2008,Food & Drink,HOT COCOA MIX,M B D A,$30000,No,My affiliate thought tennis was more important. Someone e-mailed me the solution though.
9 September 2008,Thing,STOPWATCH,H G D I,$45000,No,
10 September 2008,Things,BIG DREAMS,P M G O,$35000,Yes,
11 September 2008,Person,HISTORY BUFF,C M D I,$30000,Yes,$68866 total! Are they shuffling the envelopes better this season?
12 September 2008,Phrase,YOU MADE ME BLUSH,F B H A,$30000,Yes,
15 September 2008,Show Biz,POLICE DRAMA,C D M A,$30000,Yes,
16 September 2008,Thing,A BRISK PACE,H C F A,$25000,No,
17 September 2008,Person,FISHING BUDDY,H G M I,Mercedes SLK,No,
18 September 2008,Thing,JUKEBOX,C D P O,Mercedes SLK,No,That puzzle was evil. J's and X's should never be in bonus puzzles.
19 September 2008,Things,COMPOUND WORDS,C F P O,$25000,Yes,
22 September 2008,Phrase,LOADS OF FUN,M D H O,$45000,Yes,$72550 total!
23 September 2008,Fun & Games,KNOCK-KNOCK JOKE,,,,
24 September 2008,Around the House,BUNK BEDS,D F C O,$25000,Yes,
25 September 2008,Thing,PURE GENIUS,P D C A,$30000,No,
26 September 2008,Fun & Games,AEROBICS CLASS,H F M O,$30000,No,
29 September 2008,Place,MUSEUM WING,H D P I,Ford Escape hybrid,No,
30 September 2008,Thing,COAT OF VARNISH,C H D A,$30000,Yes,
1 October 2008,Place,PHOTO LAB,M D C A,$45000,No,
2 October 2008,Phrase,SHOP AROUND,,,,
3 October 2008,Thing,OATH OF OFFICE,F M B O,$25000,No,This is the first time that someone's carried the $1000000 wedge to the bonus round.
6 October 2008,Thing,SPARK PLUG,B H C I,$100000,,
7 October 2008,Place,EXIT RAMP,M C D O,$40000,Yes,
8 October 2008,Thing,CHARISMA,H D C A,$50000,Yes,Million Dollar wedge hit again.
9 October 2008,Thing,A LOUD VOICE,G C M A,$30000,No,
10 October 2008,Proper Name,BOB DYLAN,C D B O,$35000,Yes,Was out of town.
13 October 2008,Things,JEAN SHORTS,C H D O,$30000,Yes,Oh come on. J aside that's too easy.
14 October 2008,Around the House,LEAKY FAUCET,C D M A,$1000000!,Yes,
15 October 2008,Phrase,LIVING ABROAD,,,,
16 October 2008,Phrase,FIGHT THE URGE,H D C O,$30000,,
17 October 2008,Place,FOOTPATH,P C G A,$30000,Yes,
20 October 2008,Thing,UPHILL CLIMB,C M P A,$30000,No,
21 October 2008,Thing,BLAZING SPEED,H C P A,$30000,Yes,
22 October 2008,Thing,DAILY DIARY,M C G I,$100000,,
23 October 2008,Living Thing,INCHWORM,D M C O,$30000,"How long have you known this guy?" "Long enough to know he's good at toilet papering.",
24 October 2008,Thing,DEBIT CARD,C D M A,$100000,,
27 October 2008,Phrase,PLAYING A HUNCH,,,,
28 October 2008,Event,HEAVY DOWNPOUR,D M C O,Mitsubishi Eclipse Spyder,Never heard of that car before.,
29 October 2008,Thing,HIGH FIVE,D M C O,Mitsubishi Eclipse Spyder,That was brutal.,
30 October 2008,Person,VISIONARY,Y I G H,$25000,Yes,
31 October 2008,Person,CRYBABY,P C D A,Mitsubishi Eclipse Spyder,No,
3 November 2008,Things,HYPHENS & DASHES,C D M I,$35000,No,Isn't that like saying "Eggplants and aubergines"?
4 November 2008,Event,PARTIAL ECLIPSE,D Z C I,$45000,Yes,Election coverage made me miss it. Why the Z?
5 November 2008,Phrase,THUMBS UP,P M U C,$25000,Yes,
6 November 2008,Thing,HUGE WINDFALL,D G M I,Jeep Wrangler,No,
7 November 2008,On the Map,BEIJING,C B H I,$30000,Yes,
10 November 2008,Thing,A GOOD LAUGH,C M G A,Jeep Wrangler,Yes,
11 November 2008,People,YOUTH GROUP,C M P A,Jeep Wrangler,No,
12 November 2008,Phrase,WRONG WAY,D K C I,$30000,No,
13 November 2008,Thing,FOLKSY CHARM,P H D I,$25000,No,That's not even a word.
14 November 2008,Thing,MILK JUG,C M P A,Pair of Ford Flexes,Yes,I always say it "jug of milk". Actually I say "melk" but that's beside the point.
17 November 2008,Thing,TOUGH EXAM,,,,
18 November 2008,Thing,KHAKI UNIFORM,M C G A,$30000,No,
19 November 2008,Person,WORKAHOLIC,,,No,
20 November 2008,Person,BLOGGER,C D M A,$30000,No,What only $9900? Also the puzzles have been bizarre this week.
21 November 2008,Phrase,BY THE WAY,B G C I,BMW convertible,No,
24 Nocember 2008,Thing,GOLF HAT,P D H O,BMW convertible,No,
25 November 2008,Fictional Place,UTOPIA,C H P A,$40000,Yes,Wow there's a category you almost never see. $58505 very nice.
26 November 2008,On the Map,JUNEAU,P M C O,$100000,,
27 November 2008,Thing,PAYCHECK,,,,
28 November 2008,Phrase,FULL OF INTRIGUE,,,,
1 December 2008,Phrase,STAY FOCUSED,M H D A,$35000,No,
2 December 2008,Thing,OFF-ROAD VEHICLE,C D M O,$30000,No,
3 December 2008,Phrase,HOLD THE MAYO,C D H O,Volkswagen Tiguan,Yes,
4 December 2008,Place,COZY CAFE,,,,
5 December 2008,Thing,FORMAL BOW TIE,C B P I,$25000,As opposed to what? A casual one?,
8 December 2008,Person,CUTE KID,M D C A,Mitsubishi Outlander,Yes,
9 December 2008,Place,VANTAGE POINT,D M H A,Mitsubishi Outlander,No,
10 December 2008,Phrase,I'M SKEPTICAL,I H P C,Mitsubishi Outlander,Yes,
11 December 2008,Phrase,KEEP IT HANDY,P I K W,$30000,No,
12 December 2008,Thing,BLANK FORM,D C P I,$35000,No,
15 December 2008,Thing,CIVIC DUTY,C D M I,$30000,Yes,Oh my God they actually put "Fish Love" on the board.
16 December 2008,Thing,UNIQUE FLAVOR,D M H A,$25000,No,
17 December 2008,Event,MAIDEN VOYAGE,C D P O,$25000,No,V's are tough.
18 December 2008,Things,WOOL SOCKS,H C P I,$25000,No,Just after the buzzer. Again.
19 December 2008,Fun & Games,JIGSAW PUZZLE,Z W J I,$30000,Yes,Someone's making it look easy...
22 December 2008,Thing,BIRDBATH,,,,
23 December 2008,Phrase,RAY OF HOPE,P D M A,$30000,,
24 December 2008,Thing,WISECRACK,D M C O,$40000,Stupid parade of lights.,
25 December 2008,Thing,SIBLING RIVALRY,C P H O,$30000,Just after the buzzer part III.,
26 December 2008,Thing,SHARP CURVE,C M D A,$30000,,
29 December 2008,Person,DOUBLE AGENT,C B G A,$100000,,
30 December 2008,Thing,FOAM RUBBER,C D M O,$30000,,
31 December 2008,Phrase,BLIND LUCK,G H M A,$25000,,
1 January 2009,Food & Drink,CHEWY LICORICE,C D B I,$25000,Yes,
2 January 2009,On the Map,YUMA & PHOENIX,C P D I,Volkswagen Tiguan,No,
5 January 2009,Phrase,ABOVE AVERAGE,P C D A,$25000,No,
6 January 2009,Place,HUMBLE ABODE,C D W A,Winnebago,No,
7 January 2009,Person,SLOWPOKE,M F C A,$40000,No,
8 January 2009,Phrase,FAIR ENOUGH,H M C A,Winnebago,No,
9 January 2009,Living Thing,YOUNG PUP,M D P A,$30000,Yes,How did I blow that with my puppy in front of me?!
12 January 2009,Things,KILOGRAMS,C D P O,$30000,No,
13 January 2009,Thing,PEACH FUZZ,C P G O,$30000,No,
14 January 2009,Event,BLOWOUT,C M P O,$40000,Yes,$69K all cash. Wow.
15 January 2009,Thing,FOOLPROOF PLAN,B C M A,$30000,No,Note to self: Always tape on SLP mode when you have to go to class during Wheel.
16 January 2009,Thing,LOVE POEM,C G D O,$30000,Yes,Yet another one from the department of "Words I've never heard together".
19 January 2009,Living Things,PACK OF WOLVES,F M D O,$25000,No,
20 January 2009,Phrase,ASK YOUR DOCTOR,P D M A,$25000,Yes,
21 January 2009,Thing,AERIAL FOOTAGE,C D P A,Honda Civic,No,I was stuck on the TA_E pattern.
22 January 2009,Thing,FACE VALUE,F P M I,Honda Civic,No,
23 January 2009,Place,CABBAGE PATCH,M D C A,$25000,Yes,
26 January 2009,Phrase,MIXED SIGNALS,C P Y A,$40000,Yes,
27 January 2009,Thing,DUFFEL BAG,D P M A,$100000,,
28 January 2009,Place,BALCONY,G D M I,$30000,Yes,How did she do that?!
29 January 2009,Phrase,FIGURE IT OUT,,,Yes,
30 January 2009,Person,NAUGHTY BOY,C F G A,$30000,Yes,
2 February 2009,Thing,QUICK GLIMPSE,P C H O,$25000,No,
3 February 2009,Event,SOPHOMORE YEAR,C M P I,$45000,No,
4 February 2009,Phrase,LAUGH IT UP,G H P I,$30000,Yes,
5 February 2009,People,GRANDKIDS,C D M O,$35000,No,Fine time for the VCR to eat the tape. Thanks to Spencer for catching this for me on the rerun.
6 February 2009,Phrase,OVER AND OUT,V D C O,$30000,Yes,
9 February 2009,Person,FIFTH GRADER,H M C A,$25000,Yes,
10 February 2009,Show Biz,TV JUDGE,M C P O,Mazda MX-5,No,Caught it on the rerun.
11 February 2009,Phrase,HEROIC EFFORT,C P M O,$30000,No,
12 February 2009,Thing,BOOKMARK,M P D O,$35000,Yes,Also caught on rerun (July 9).
13 February 2009,Thing,OAK BENCH,D C G I,$100000,,
16 February 2009,Phrase,WE THINK ALIKE,C D B I,$30000,Yes,
17 February 2009,Phrase,FULLY QUALIFIED,M C H A,$45000,No,
18 February 2009,People,VARSITY SQUAD,Y B C O,$100000,No,
19 February 2009,Things,DOUBLE COUPONS,,,No,
20 February 2009,Event,HIGH TIDE,M D B I,$30000,Yes,
23 February 2009,Place,OPERA HOUSE,,,,
24 February 2009,Thing,PUBLIC OPINION,M G D A,$30000,,
25 February 2009,Phrase,FLIP A COIN,P D M A,$30000,,
26 February 2009,Things,PSYCHIC POWERS,C D P A,$35000,Yes,
27 February 2009,Thing,HOT WAX,C M P A,$100000,,
2 March 2009,Phrase,RIGHT ON CUE,C P G A,$50000,No,Hey guys take the end total image off a little sooner next time. It almost covered up the envelope.
3 March 2009,Show Biz,RAVE REVIEW,D H B A,$30000,Yes,Thanks to the two people who e-mailed me the answer. Is this site popular or what?
4 March 2009,Phrase,JUST WIN,C B M A,$25000,No,Another random and arcane phrase.
